id	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
2125	3.24	3.9	5.6	4.56	4.52	4.15	4.43	2.41	3.73	21.29	4.13	6.16	6.58	3.8	3.51	2.77	5.18	7.61	7.07	8.21	4.75
2126	17.2	6.99	8.2	6.17	4.61	5.46	4.11	2.88	4.03	21.82	4.15	10.49	8.81	6.51	4.93	3.65	5.09	6.97	5.61	5.69	3.39
2127	8.15	9.59	18.97	18.72	13.25	9.4	6.85	6.78	19.9	38.45	17.77	24.22	24.82	20.4	12.23	18.53	28.48	42.54	31.24	25.25	17.32
2128	14.76	12.11	16.2	14.99	10.19	5.52	3.86	3.05	3.02	7.73	3.73	9.84	8	5.24	5.32	17.83	14.36	19.78	19.91	13.68	7.33
2129	11.25	19.58	24	10.51	7.38	6.54	5.23	2.86	4.03	15.99	4	12.74	12.4	10.43	7.67	5.04	5.7	7.3	5.45	6.01	2.9
2130	21	15.85	17.43	10.16	7.03	5.25	5.04	4.09	7.56	26.9	8.8	17.3	13.92	4.18	4	4.02	7.17	19.42	12.22	9.69	3.63
2131	6.54	8.15	11.61	8.37	6.82	9.83	11	11.28	19.83	46.94	11.91	43.74	47.08	38.88	20.29	10.67	10.3	8.03	8.04	9.17	6.52
2132	12.05	15.55	15.58	11.41	8.91	7.85	8.1	6.74	8.27	13.14	5.59	11.01	14.42	9.28	7.19	5.69	8.86	9.19	8.08	10.82	7
2133	5.3	6.05	10.45	8.33	6.58	8.96	6.84	4.07	4.1	11.87	3.86	6.71	4.86	3.98	3.06	3.88	6.11	8.11	8.4	6.87	4.51
2134	12.77	9.55	16.98	9.44	5.73	4.85	3.59	2.23	2.86	8.93	4.66	8.45	7.6	4.78	4.69	4.67	5.98	7.32	6.65	4.56	2.85
2135	13.5	12.44	19.9	9.99	7.12	5.16	4.05	3.39	4.43	26.77	11.1	18	11.35	9.83	8.75	8.39	12.15	15.66	15.21	9.48	7.92
2136	13.95	15.67	27.48	27.84	31.46	22.12	6.4	4.8	5.74	18.99	5.34	12.92	9.77	6.18	6.8	8.61	16.98	21.33	17.15	16.35	8.35
2137			30.38	20.9	20.27	16.9	12.82	3.39	3.4	5.72	2.44	4.84	4.18	2.77	3.36	3.62	4.95	10.99	9.68	7.32	3.53
2138	13.79	20.76	17.48	20.19	21.29	13.22	10.28	10.46	25.1	30.28	13.06	23.52	55.43	28.45	15.37	16.19	16.18	15.99	18.45	20.86	30.73
2139	14.27	11.65	17.3	11.64	7.81	5.36	5.41	3.64	5.15	10.47	3.46	11	9.63	8.79	5.55	5.64	8.35	12.1	8.22	9.29	6.3
2140	11.3	25	23.05	12.6	9.84	11.26	7.49	3.51	4.81	14.94	3.41	11.92	15.65	9.24	6.25	8	10.88	21.66	13.72	10.86	5.63
2141	13.51	13.79	20.9	16.25	9.49	11.51	6.45	3.38	3.13	8.96	3.44	10.74	11.12	7.49	7.51	10.54	14.17	62.36	16.43	13.99	8.17
2142	15.58	10.68	21.58	16.29	9.22	5.55	3.16	3.09	7.18	38.51	8.75	19.14	17.36	11.7	8.86	10.25	16.3	38.23	47.89	25.54	12.75
2143	10.15	13.94	21.9	12.02	9.51	6.84	7.55	5.58	12.81	33.34	7.65	15.95	14.34	15.06	15.92	17.62	16.46	23.31	20.97	20.87	12.89
2144	18	18.5	26.88	23.8	11.33	7.42	4.89	3.94	5.87	18.68	7.93	25.96	35.95	13.63	9.61	7.38	12.17	18.29	11.18	7.46	3.03
2145		11.72	17.01	12.85	8.7	5.67	5.31	4.7	7.15	23.91	9.71	20.81	20.06	17.09	18.04	12.48	15.24	14.62	15.21	16.9	10.29
2146							12.99	10.85	40.06	38.65	4.6	10.57	16.11	12.93	5.39	5.56	6.89	8.6	7.78	6.57	4.95
2147		9.6	17.5	10.58	5.14	4.01	3.15	2.28	2.96	8.65	2.52	7.91	8.33	5.91	5.31	3.84	4.58	7.4	1.87	1.87	1.87
2148		8	12.88	16.97	8.84	5.75	3.23	3.03	3.57	10.45	3.46	26.4	27.15	9.45	12.54	9.45	16.52	32.84	33.85	25.42	6.58
2149	12.08	19.61	14.69	10.61	8.43	6.32	4.66	3.2	4.16	12.69	4.73	11.73	13.81	8.24	7.12	9.45	18.96	27.37	27.99	24.6	14.11
2150		8.16	14.15	8.95	7.23	4.87	4.41	2.98	3.39	8.78	3.22	6.05	5.21	4.54	9.09	5.61	14.82	15.26	23.42	10.49	4.77
2151	7.39	6.31	9.13	9	7.94	5.47	7.49	8.35	31.8	249.74	38.24	77.84	67.75	25.9	23.24	24.19	36.86	34.83	27.61	24.67	13.13
2152	11.98	12.6	22.8	10.21	7.97	6.29	4.74	6.48	8.51	12.52	4.43	11.51	13.15	7.2	5.37	8.56	9.39	12.36	10.97	7.59	3.96
2153	7.97	16.39	10.37	7.97	6.07	5.17	4.36	3.18	3.63	10.14	3.01	7.18	7.17	7.3	4.38	4.52	6.78	12.14	12.5	7.73	5.76
2154	19.68	15.6	19.8	12.71	10.02	8.02	5.44	4.16	8.19	25.93	6.38	12.96	6.55	6.38	7.03	7.15	10.18	17.31	10.7	11.12	7.05
2155	7.56	8.16	11.5	8.52	5.93	3.61	2.49	1.88	2.94	8.41	2.68	5.81	6.06	3.94	4.07	4.44	7.45	13.89	11.94	5.31	4.09
2156	19.31	29.2	16.23	10.28	7.35	7.1	5.41	4	6.11	16.47	3.47	19.37	23.22	14.5	9.41	5.39	4.36	4.77	4.01	3.36	1.34
2157	12.4	14.02	22.6	14.47	9.3	8.05	7.81	7.02	16.46	37.91	4.95	8.25	7.47	5.6	5.77	7.65	17.71	26.08	23.57	10.28	8.89
2158	15.48	10.5	17.64	9.22	8.36	2.59	2.62	2.84	6.22	13.38	3.96	17.96	5.13	3.4	3.29	2.85	4.65	6.17	5.34	3.82	2.41
2159	9.21	10.82	13.97	10.51	7.53	7.07	4.2	5.17	5.17	13.04	3.89	9.36	22.68	20.05	9.24	5.37	6.52	23.47	10.58	10.63	6.63
2160	20.2	17.98	24.68	18.2	11.8	10.23	7.67	5.71	20.7	47.7	14.52	26.6	22.9	16.08	12.44	21.26	25.81	34.93	39.4	28.79	21.25
2161	8.51	7.88	13.15	8.75	7.47	6.68	8.47	2.87	4.59	24.57	3.36	8.82	4.95	5.04	4.9	5.55	6.46	9.11	3.97	3.37	2.18
2162	9.35	8.07	15.58	17.89	7.03	6.07	3.84	2.44	3.01	7.89	3.78	8.11	8.47	7.6	6.08	7.02	9.51	23.23	12.2	16.06	4.87
2163	13.01	16.38	13.19	9.27	9.34	10.83	6.73	2.84	3.44	13.12	4.81	19.05	24.28	5.81	6.73	5.1	6.26	6.33	3.09	2.81	1.82
2164	5.76	6.47	9.14	6.73	5.15	3.85	6.8	4.15	8.29	36.06	14.2	17.4	21.32	5.69	3.63	3.03	8.72	5.74	4.03	3.46	2.23
2165	9.69	8.53	12.38	10.85	8.07	7.18	5.23	3.69	5.21	15.43	9.04	15.46	14.59	8.87	7.81	6.23	8.41	7.08	4.73	3.72	3.03
2166	15.99	19.58	25.87	18.31	12.41	8.76	8.47	5.75	5.38	8.66	3.02	7.88	8.46	4.54	4.75	9.03	10.57	21.19	14.05	16.27	9.34
2167	14.39	9.1	12.79	11.93	7.96	4.92	5.41	3.6	4.72	8.62	3.98	8.75	14.99	10.11	6.78	6.61	7.75	25.31	17.88	8.77	3.05
2168		7	10.65	8.81	5.87	4.45	2.91	1.92	3.2	12.71	4.09	13.44	6.22	3.79	4.07	2.81	7.03	10	11.48	5.8	3.77
2169		29.65	24.06	13.77	9.46	6.04	4.61	4.3	4.19	16.77	3.18	13.26	5.29	2.71	2.89	4.75	5.15	7.23	4.95	5.23	2.2
2170		6.18	12.3	9.52	7.15	7.5	3.66	4.68	7.57	29.5	13.81	18.68	25.4	12.98	10.15	7.57	15.47	25.41	9.84	16.29	9.67
2171	22.3	18.44	14.69	11.14	9.31	9.12	5.27	3.41	8.82	24.53	7.21	14.51	10.92	9.38	7.9	7.5	11.51	16.28	13.98	9.17	7.19
2172	10.48	6.9	10.11	8.89	7.38	6.04	3.82	3.96	4.09	11.29	4.28	16.81	11.68	6.15	5.39	5.19	6.09	11.23	11.04	6.72	4.2
2173	5.6	6.69	9.18	7.52	5.59	6.13	4.33	2.75	3.23	8.31	3.6	6.81	5.46	4.23	7.2	5.16	8.4	17.11	14.99	24.75	6.65
2174	18.54	15.53	19.06	17.45	9.8	10.66	6.53	4.64	4.87	9.53	2.15	7.18	7.82	7.88	7.97	9.55	12.32	22.08	13.54	10.42	7.05
2175		4.78	8.17	6.23	4.6	5.09	5.44	3.13	3.79	11.92	3.14	11.52	9.85	6.95	8.19	13.1	16.94	22.23	30.2	23.9	14.79
2176	7.91	13.1	25.43	9.14	6.43	8.05	8.33	7.12	8.22	15.9	4.63	10.35	11.39	7.22	4.21	4.94	7.98	9.89	11	17.26	10.06
2177						9.06	7.53	5.91	11.31	17.92	8.22	21.5	43.04	27.16	19.42	21.4	35.84	28.91	21.58	18.32	9.77
2178		20.02	23.43	14.41	8.47	6.45	4.8	3.4	3.14	12.85	3.4	12.89	7.32	5.2	6.96	8.37	22	21.24	5.81	5.68	4.05
2179	10.85	6.62	9.72	12.23	6.6	5.36	2.33	1.94	2.88	5.94	2.19	6.15	4.85	3.38	3.01	2.58	4.39	8.03	5.14	3.06	1.89
2180	5.83	7.07	10.73	10.51	8.24	10.88	12.44	5.92	7.07	22.04	8.24	23.04	28.39	22.39	18.23	8.88	13.18	9.45	10.86	14.52	8.78
2181	7.75	8.58	11.68	9.68	7.65	7.53	5.7	3.9	8.51	19.95	5.65	10.01	9.67	6.7	6.44	7.49	8.46	12.89	12.05	7.24	3.73
2182		9.06	13.99	8.55	5.25	6.23	5.55	3.55	4.23	8.31	3.78	6.08	4.6	3.29	3.67	3.79	5.16	5.74	4.16	4.15	2.67
2183	9.19	12.67	15.61	9.46	7.04	6.34	5.61	4.06	6.01	16.06	3.51	9.24	6.9	5.8	5.79	5.67	8.85	20.91	13.92	7.32	3.94
2184	9.57	10.78	13	8.3	6.02	5.55	4.32	3.97	5.28	15.07	4.7	12.18	9.6	7.06	5.41	6.86	9.54	10.34	9.33	6.51	4.23
2185		14.35	26.9	10.91	8.41	5.33	4.51	3.66	4.06	15.58	5.43	11.81	14.76	11.13	12.07	6.6	6.7	14.75	10.38	5.4	3.14
2186		6.9	11.99	9.38	7.83	4.49	5.66	4.39	11.89	32.87	11.76	20.27	23.85	17.34	12.62	15.73	15.85	21.38	21.25	19.71	10.64
2187	29	17.98	23.15	14.91	9.14	9.86	4.88	4.74	6.15	14.76	10.61	19.57	13.47	8.54	10.49	19.59	21.1	23.49	23.14	44.5	23.27
2188		12.13	16.89	12.49	9.65	8.59	3.64	3.17	5.74	15.17	5.11	13.13	15.54	9.12	15.15	10.91	12.28	14.65	14.49	23.42	13.03
2189	22.54	26.7	30.92	19.32	12.1	8.5	10.66	7.92	12.83	18.96	6.75	18.43	19.63	8.4	8.13	13.28	16.37	24.67	15.87	11.26	6.75
2190	11.7	11.5	12.39	8.2	5.67	4.21	3.26	1.83	3.93	9.69	3.81	17.39	20.87	14.9	19.21	10.14	11.67	10.04	9.18	7.69	4.57
2191		12.6	22.88	16.02	16.8	9.83	10.03	9.03	3.08	6.09	2.45	5.21	6.74	9.1	7.2	11.39	11.99	27.89	19.31	11.55	5.92
2192		14.45	20.11	18.9	15.88	14.91	5.71	3.76	5.34	17.36	5.41	9.74	13.99	11.93	14.26	25.77	35.08	36.97	31.59	31.74	16.6
2193		13.37	31.28	10.38	5.68	5.43	7.02	7.55	6.58	22	10.09	18.84	12.14	6.16	5.07	5.16	7.65	13.2	12.1	6.14	3.29
2194		7.9	13.56	9.63	7.25	4.68	3.22	3.9	3.4	16.28	3.53	7.18	8.26	4.82	5.5	8.14	9.21	13.71	11.74	8.88	4.35
2195		24.12	29.65	16.53	11.52	10.36	6.47	4.43	11.22	24.73	6.36	12.22	16.31	9.95	9.86	19.35	11.48	15.9	9.94	11.98	6.53
2196		11.96	27.79	20.8	8.73	8.64	7.79	3.47	2.76	8.81	2.86	5.83	6.83	4.29	4.2	4.9	5.38	14.77	9.01	6.77	4.34
2197		13.88	18.08	12.7	6.7	4.99	3.58	2.69	7.47	15.97	4.04	9.93	6	3.42	4.31	3.2	7.32	4.77	4.16	5.22	2.9
2198		16.5	20.48	12.4	7.08	4.06	3.52	1.99	2.15	6.28	2.62	6.59	6.1	4.01	10.39	9.54	9.2	13.41	12.83	10.32	3.88
2199		12.64	19.85	11.28	11.24	10.22	3.55	2.16	2.63	9.69	3.03	7.86	5.78	4.01	3.51	3.25	5.05	7.8	5.41	4.76	3.64
2200		19.8	23.79	17.69	10.69	6.67	5.64	7.24	17.26	14.7	5.75	14.58	17.57	10.66	14.76	17.74	37.46	43.78	54.14	33.55	29.51
2201		11.88	15.9	13.24	5.98	5.03	3.65	2.84	2.57	7.99	2.14	5.35	4.56	3.43	3.07	3.11	8.2	12.39	9.96	9.4	3.9
2202		8.5	12.66	10.39	7.9	5.72	3.91	2.45	1.93	7.85	3.32	8.68	17.17	7.09	5.58	5.88	15.03	14.98	15.58	10.67	6
2203		17.26	18.06	14.09	8.9	6.73	4.16	3.62	5.15	10.59	3.33	8.12	8.49	4.28	4.69	4.01	5.59	11.14	12.34	10.66	6.74
2204		11.25	18.1	7.98	7.98	5.49	3.25	4.67	4.39	19.4	14.04	35.57	32.57	19.89	21.02	10.45	10.86	12.37	12.68	13.44	8.68
2205		7.31	16.51	11.78	14.64	14.71	3.26	1.7	2	6.93	2.05	5.78	5.59	3.02	7.09	4.84	8.74	10.42	8.44	6.5	4.09
2206	9.48	10.97	12.29	9.84	6.13	6.17	3.48	2.55	3	7.89	3.3	9.56	16.94	13.99	9.7	9.08	11.07	13.57	10.77	7.12	4.5
2207		11.38	16.72	13.76	9.07	9.22	6.87	5.83	8.99	26.69	6.18	13.23	9.7	6.33	6.82	5.21	8.87	6.58	3.09	3.68	2.11
2208		18.14	16.7	10.56	8.4	6.47	3.15	2.07	4.14	11	3.73	5.79	5.18	2.85	2.81	2.42	3.9	5.74	4.34	3.06	2.1
2209		5.05	8.2	6.45	5.23	5.08	3.84	2.46	3.6	12.88	3.12	6.65	8.97	4.48	4.23	2	3.42	3.89	3.26	3.19	1.88
2210		17.35	19.54	18.18	14.12	14.76	12.7	8.37	4.68	7.42	3.43	9.81	7.34	4.72	4.42	6.36	7.13	9.41	8.38	5.32	3.4
2211			13.05	10.21	6.54	5.95	4.23	2.81	2.15	6.55	3.76	12.43	7.44	4.67	5.67	3.87	6.62	9.19	5.44	3.87	3.08
2212			19.72	9.45	7.76	4.97	3.45	2.5	1.9	4.9	4.9	11.08	7.96	4.48	4.58	7.41	7.31	8.39	6.64	5.03	3.42
2213		20.05	31.8	22.29	11.72	5.98	5.48	4.52	4.46	10.77	6.87	12.19	10.81	7.51	6	6.15	8.23	10.47	10.45	5.93	2.8
2214			14.9	10.26	8.5	8.91	7.43	9.65	9.43	24.44	6.65	12.14	5.83	3.9	3.65	2.74	6.08	5.04	7.25	7.09	2.76
2215		7.62	20.4	12.29	17.44	4.57	4.03	2.57	2.9	9.54	3.3	8.65	10.09	6.62	14.79	11.6	10.75	16.15	19.65	11.33	8.44
2216			11.27	9.12	6.66	5.08	4.01	3.2	3.71	9.64	4.88	7.02	6.03	5.69	5.89	6.04	8.62	17.85	11.38	7.68	6.72
2217			15.2	9.78	7.19	5.94	5.16	4.49	5.84	25.4	7.84	19.95	13.44	7.44	15.72	11.53	11.34	15.51	23.69	42.5	16.15
2218			10.48	8.95	6.29	8.18	6.21	4.26	5.1	13.45	4.43	13.02	8.71	5.49	4.75	3.22	5.25	6.84	2.71	5.1	2.67
2219			24.09	13.05	9.33	7.72	10.8	6.36	5.99	9.3	2.95	6.26	5.84	4.89	4.35	4.76	6.08	11.18	12.74	7.71	5
2220			22.08	16.26	7.65	4.85	4.16	2.9	3.72	13.8	4.06	16.66	14.15	9.67	8.34	9.36	11.2	25.13	25.49	16.75	10
2221			20.95	15.86	10.35	4.83	2.48	1.81	2.45	7.92	2.09	7.1	7.68	3.67	4.52	5.77	13.57	20.35	18.31	13.82	7.89
2222			15.42	17.13	21.9	12.51	6.4	4.13	3.61	7.39	3.26	9.05	8.27	5.72	6.73	6.12	6.69	13.11	10.61	6.57	6.18
2223			29.5	20.97	18.47	9.78	7.65	3.5	3.23	6.64	2.95	7.04	8.45	5.17	6.58	5.2	6.37	5.73	8.09	5.38	3.29
2224			16.12	14	8.71	7.37	4.26	3.75	5.04	19.83	5.05	15.93	16.72	7.52	7.89	7.3	11.19	16.18	12.34	8.17	4.73
2225		17	37.21	22.75	6.16	4.64	3.86	2.32	5.61	17.31	17.83	27.32	18.57	6.44	8.65	5.37	6.85	7.13	5.66	5.22	2.88
2226			16.36	11.95	8.22	4.55	4.07	4.61	6.71	15.76	3.13	8.14	7.45	7.46	4.81	4.06	7.19	15.05	10.74	8.58	2.59
2227			21.88	16.37	12.28	7.69	6.55	5.06	5.3	11.42	5.82	13.01	14.13	8.72	5.53	6.33	8.28	14.79	15.46	10.32	5.74
2228			17	11.86	7.66	4.61	3.05	1.82	1.45	4.38	4.38	7.43	6.83	6.3	5.41	5.58	7.18	17.28	16.97	17.27	16.16
2229			22.5	14.41	8.63	5.47	4.05	3.21	3.95	12.79	5.26	8.35	9.25	5.33	5.52	6.52	7.58	13.01	10.59	6.83	3.87
2230			21.91	19.98	21.8	8.73	9.77	7.94	28.18	24.17	8.59	10.02	5.79	3.2	3.82	2.92	4.84	7.6	5.78	3.99	3.34
2231			21.34	17.91	12.58	5.63	3.52	2.67	3.22	9.89	2.77	6.42	4.88	3.92	4.03	4.13	5.57	21.3	15.15	9.04	4.67
2232			26.99	14.97	10.87	6.51	3.74	3.37	3.44	4.84	5.98	13.11	11.88	6.88	7.32	7.87	8.78	11.35	7.09	5.54	3.91
2233							7.5	5.66	9.78	34.67	4.7	9.95	7.7	4.83	4.61	5.53	7.37	9.29	9.15	6.73	3.62
2234				14.55	12.24	10.31	6.23	3.32	3.68	8.87	2.99	7.45	9.83	5.22	4.69	5.54	10.32	16.37	15.61	12.36	7.93
2235						6.18	5.13	4.73	8.55	42.96	29.48	25.42	28.43	18.67	16.36	15.1	18.26	11.3	8.11	7.79	4.94
2236			17.62	15.76	10.73	5.62	3.73	2.95	4.24	22.38	5.98	26.52	35.45	10.62	9.13	13.64	16.36	7.34	4.58	4.39	2.57
2237			35.9	21.59	14.62	9.02	8.73	7.52	8.84	14.22	3.05	7.13	11.49	6.14	5.64	7.1	4.92	5.42	4.84	3.81	1.8
2238			24.51	14.38	11.75	9.57	5.81	3.87	5.58	19.58	9.12	22.9	41.93	20.58	16.39	8.74	8.36	6.67	4.67	5.06	3.76
2239			26	19.33	14.33	9.91	4.8	2.57	4.12	8.54	3.18	7.46	8.82	6.23	6.67	7.48	7.11	14.99	10.65	7.4	4.18
2240			23.12	14.65	13.08	8.71	6.6	6.9	19.34	48.57	9.25	23.13	22.36	12.56	11.35	14.42	16.45	29.89	22.86	26.99	15.96
2241			15.22	10.53	6.8	4.38	3.19	1.91	2.05	7.9	7.9	15.66	64.97	38.13	58.48	38.85	55.58	39.6	42.49	39.29	22.36
2242			27.3	22.56	12.68	7.81	4.89	3.39	6.98	13.82	5.25	7.84	7.09	5.48	9.21	7.62	8.64	14.94	15.48	29.11	16.97
2243			22.02	22.1	12.86	9.45	9.15	10.8	12.7	17.99	7.66	18.49	42.31	17.23	8.66	13.89	8.48	8.79	7.22	5.52	3.41
2244			16.4	12.99	8.75	7.77	4.58	3.31	8.33	12.61	6.11	12.79	16.91	13.69	13.89	14.27	20.68	42.3	30.17	19.81	17.35
2245			20.9	14.53	10.06	6.6	4.61	4.38	4.37	15.21	6.52	10.12	11.11	6.29	6	7.72	9.86	30.06	30.71	21.41	26.96
2246		10.93	19.86	11.49	9.49	8.42	5.17	5.54	11.47	28.98	7.01	17.89	12.21	12.39	14.89	9.68	23.66	14.64	13.33	13.14	7.92
2247			33.5	15.3	9.01	14.1	10.88	7.09	5.38	17.89	14.94	24.13	38.48	31.77	14.89	14.82	16.88	15.85	13.15	15.14	8.39
2248		26.97	27.18	17.34	11.55	10.11	10.65	9.92	10.42	20.71	12.44	19.8	27.08	7.39	5.85	5.07	7.35	9.91	9.02	5.43	4.24
2249			17.57	12.88	9.67	10.18	6.86	9	8.49	18.37	7.8	8.69	5.57	3.8	3.42	2.92	5.05	5.68	5.03	5.12	3.9
2250						34.12	26.22	18.02	35.01	65.13	25.21	20.28	27.51	19.86	14.82	20.17	30.51	55.91	19.95	21.54	22.89
2251				12.9	9.38	6.76	4.17	2.76	4.6	15.26	5.46	9.25	9.22	9.4	10.16	10.32	14.93	18.95	19.26	10.67	7.1
2252						5.1	3.78	2.41	2.82	8.49	2.63	13.41	13.36	8.89	5.56	6.84	8.94	10.52	9.61	9.53	8.99
2253			16.47	17.3	11.45	3.84	2.9	1.97	2.95	7.96	1.81	6.86	4.78	5.2	5.18	5.17	5.69	8.85	17.8	6	2.76
2254			30.15	16.95	10.04	8.39	12.47	14.75	32.26	57.04	38.51	52.5	59.56	29.44	30.1	37.98	37.48	49.12	45.5	68.98	52.75
2255			22.44	14.27	10.3	7.13	5.73	5	5.23	19.26	7.43	14.91	13.08	8.55	5.94	7.56	8.92	9.07	7.11	6.44	5.66
2256			18.53	13.22	9.54	7.46	5.29	3.03	4.95	13.73	4.95	12.12	11.6	7.1	6.08	11.29	13.32	18.34	16.32	11.9	8.15
2257			14.85	12.21	10.47	8.29	5.48	3.68	4.9	12.26	5.56	10.34	13.22	6.87	6.28	7.83	12.52	16.29	7.22	5.87	3.91
2258			20.38	14.73	10.65	6.93	7.94	7.61	10.98	21.83	6.52	23.67	27.6	25.03	35.82	12.82	14.4	11.17	8.61	7.87	3.25
2259			13.35	9.31	6.11	5.82	4.61	3.75	3.44	10.27	3.13	11.13	11.69	4.68	6.31	4.28	5.8	7.72	7.48	5.59	3.58
2260			9.08	7.14	5.69	9.1	7.48	2.8	3.87	20.74	2.91	6.09	3.43	2.78	2.36	1.93	3.17	3.17	3.1	4.84	3.42
2261							5.66	4.11	5.32	21.39	8.8	13.89	19.8	7.56	8.77	10.57	11.62	13.69	13.19	9.3	4.96
2262			20.07	16.79	11.53	8.7	6.63	5.28	5.68	16.55	6.03	12.12	12.83	9.22	10.78	9.62	8.36	13.25	12.76	9.3	7.52
2263			25.35	18.72	10.68	8.92	3.72	2.57	2.55	12.64	3.52	8.57	9.78	6.09	5.92	6.68	12.22	12.23	10.69	7.32	4.85
2264			36.85	21.42	9.63	7.57	6.97	5.06	4.3	12.4	3.79	10.76	12.61	5.9	6.47	7.31	10.3	17.49	15.01	8.72	6.9
2265			56.7	31.21	22.3	27.38	14	8.9	14.6	18.78	8.47	16.5	12.59	6.82	5.8	8.96	9.9	19.7	12.95	9.94	2.5
2266			22.28	23.61	15.15	6.88	6.15	4.66	15.47	40.8	8.82	16.04	14.96	7.31	5.09	7.73	10.05	15.41	13.37	13.21	4.64
2267			26.29	16.97	12.36	11	5.5	4.01	3.83	11.01	3.11	9.78	19.15	12.47	12.58	25.89	22.28	20.68	12.37	8.95	4.93
2268			17.87	15.01	8.4	4.63	3.52	2.35	2.5	8.53	3.02	14.14	13.62	7.17	7.03	5.53	6.35	14.67	18.25	7.91	3.91
2269				15.17	12.55	5.22	4.49	4.48	4.57	13.63	8.09	12.9	19.44	11.84	8.89	8.9	9.36	9.89	9.49	14.47	7.5
2270			27.03	17.59	12.28	7.81	6.64	5.63	6.05	11.67	5.97	9.24	10.81	5.66	5.51	5.82	10.51	12.84	8.56	8.02	4.06
2271			27.18	19.51	12.57	8.97	8.68	9.31	21.83	29.88	10.71	29.9	44.28	29.41	16.33	17.27	18.46	30.42	17.82	32.72	25.23
2272			18.15	14.32	9.81	7.02	8.52	13.07	18.28	47.93	7.34	13.58	13.08	7.38	5.96	4.73	9.02	18.74	14.39	10.11	11.48
2273			17.36	12.12	10.49	8.3	6.52	3.09	4.55	9.84	5.27	8.47	5.9	3.85	6.89	4.78	5.1	7.17	6.68	4.37	2.82
2274			12.31	10.16	6.8	6.39	7.9	3.51	4.04	12.91	4.36	9.2	7.4	3.86	5.24	5.79	8	14.47	13.4	7.9	6.08
2275			20.78	10.32	10.6	7.74	5.25	4.43	6.39	10.44	3.03	8.06	7.17	5.74	3.81	4.29	6.51	10.47	10.82	5.98	4.38
2276			19.35	10.82	7.01	10.79	6.45	4.03	7.86	15.35	4.46	14.38	14.79	7	4.38	4.25	5.95	15.35	9.02	9.21	3.91
2277				16.28	12.02	8.43	7.56	8.35	11.18	16.82	6.67	13.45	18.78	9.93	16.25	16.58	18.16	25.67	11.68	11.79	10.4
2278			16.2	17.5	16.68	7.35	5.48	4.4	3.88	13.18	7.1	10.69	14.19	12.36	9.91	7.89	9.62	29.66	17.49	10.91	6.36
2279			6.59	5.48	5	8.22	6.41	4.25	4.52	28.28	4.65	15.17	9.45	3.76	3.28	2.62	4.2	3.83	2.73	2.86	1.91
2280			17.57	14.72	12.41	11.6	11.91	8.78	13.63	28.71	6.1	14.13	9.55	3.55	3.47	2.83	4.59	5.77	5.44	6.28	4.35
2281				24.28	11.25	13.63	12.79	14.05	24.23	38.05	10	24.01	19.19	12.9	15.61	20.7	21.78	17.85	21.53	37.94	27.99
2282				13.29	9.2	7.85	6.68	3.58	2.85	9.3	5.68	11.72	18.58	7.93	8.2	5.09	6.33	6.9	7.57	5.62	3.78
2283				15.29	15.39	6.87	4.31	6.64	14.97	22.87	13.75	15.41	13.63	8.35	7.27	10.1	14.84	19.5	15.62	9.99	8.08
2284				10.4	6.36	3.09	2.87	2.23	3.61	8.7	3.09	7.53	6.73	7.13	7.14	8.16	11.38	15.18	6.6	3.19	2.2
2285				15.54	10.89	8.98	6.67	6.39	18.47	48.37	28.03	32.9	37.13	34.09	50.99	42.23	34.32	39.49	27.11	36.89	27.3
